Datetime;Tanggal;Bulan;Tahun;Jam;Hari;Department;Tipe_Insiden;Jenis_Alat;Nomor_Alat;Lokasi;Penyebab;Akibat;Nama_Terlibat;Nama_Perusahaan;Status;Group;Shift;Nama_Korban;Nomor_Container;Deskripsi_Kejadian
13/03/22;13;March;2022;10;Sunday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;RTG 33 kemudi di blok E1 ke H1 ada HT internal 137/204 antrian di blok H2.04 yang terbalik untuk memberikan jalan bagi internal HT 194, tapi sayangnya chassis internal HT 137 berada di garis RTG, sehingga RTG 33 menabrak internal HT 137. Hal ini menyebabkan wheel guard gear box dan anti tabrakan RTG 33 rusak.
15/03/22;15;March;2022;9;Tuesday;Safety;Near Miss;HT Internal;< NOMOR ALAT >;Container Yard;Environment;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;RTG 33 kemudi di blok E1 ke H1 ada HT internal 137/204 antrian di blok H2.04 yang terbalik untuk memberikan jalan bagi internal HT 194, tapi sayangnya chassis internal HT 137 berada di garis RTG, sehingga RTG 33 menabrak internal HT 137. Hal ini menyebabkan wheel guard gear box dan anti tabrakan RTG 33 rusak.
16/03/22;16;March;2022;15;Wednesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;Saat operator RTG 28 sedang melakukan pengiriman di blok N4.02, ia tidak melihat truk eksternal diparkir dan sasis berada di jalur gantry RTG kemudian RTG menabrak truk eksternal
22/03/22;22;March;2022;15;Tuesday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;"QCC 18, kapal XIN QUAN ZHOU Voyage 104N, North Berth VII, memuat kontainer (kosong) 2 x 20"", QOLU 0192390/20"" dan CLSU 1971894/20"" yang ingin ditumpuk di bay 53 – 55 row 3 tier 84, setelah reset dan tidak ada masalah, operator mengangkat spreader, namun twist lock masih menumpuk di corner casting, sehingga kontainer GATU 1329474/20"" dan kontainer DFSU 1367458/20"" yang berada di bawahnya terangkat. Hal ini menyebabkan pengecoran sudut penutup palka / palka rusak, pintu kontainer GATU 1329474 adalah gelembung dan kontainer DFSU 1367458 / 20 ""di dinding kiri adalah gelembung."
22/03/22;22;March;2022;2;Tuesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;Saat operator RTG 06 sedang mengerjakan gantry, ia menabrak truk eksternal dengan kontainer impor di blok 02 karena truk eksternal diparkir di gantry line. Itu menyebabkan pelindung roda penyok RTG.
24/03/22;24;March;2022;12;Thursday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;"RTG 54 penanganan di blok LL-03, ada parkir eksternal HT B 9048 TQK membawa kontainer impor GESU 6448893 / 40 "". truk bergerak di antara RTG dan Tower light, tiba-tiba truk itu tergores wheel guard motor gantry RTG 54. Hal ini menyebabkan wheel guard motor gantry RTG 54 rusak dan kabin eksternal HT sisi kanan penyok dan tergores dan bumper truck sisi kanan rusak."
29/03/22;29;March;2022;1;Tuesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;RTG 19 adalah gantry dari utara ke selatan di blok B2 ke blok B2-B3, sedangkan kemudi dari selatan datang RTG 43 yang merupakan gantry di blok B3, operator RTG 19 sudah info RTG 43 menggunakan radio tetapi tidak ada jawaban. Jadi RTG 43 memukul RTG 19. Hal itu menyebabkan kawat piston, rel troli, troli pengaman RTG 19 penyok. Dan tangga RTG 43 rusak.
01/04/22;1;April;2022;20;Friday;Safety;Dangerous Occurrence;HT Internal;< NOMOR ALAT >;Dermaga;Machine;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"Internal Truck 160 chassis 113 setelah bongkar muat di QCC 04 dari kapal Happy Lucky dan caring kontainer KOCU 4658887/40"" bergerak ke arah timur, namun sekitar 5 menit terlihat percikan api dari bagian bawah mesin truk. Percikan api menjadi api besar. Untungnya kewaspadaan keselamatan dan keamanan kecepatan dalam memadamkan api menggunakan 2 unit pemadam kebakaran (damkar). Hal itu menyebabkan kabin truk internal 160/113 terbakar."
05/04/22;5;April;2022;5;Tuesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;Operator RTG 20 setelah istirahat sejenak untuk berdoa, dia bekerja lagi, dan mendapatkan bahwa penyebar jatuh dengan posisi miring. Hal itu menyebabkan tangga RTG 20 rusak dan sirip penyebar patah.
07/04/22;7;April;2022;2;Thursday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"Truk Eksternal B 9274 KEH membawa ekspor kontainer CLHU 3608200/20 ""ingin menumpuk di blok A1, setelah tiba di blok A1, pengemudi HT memindahkan truk untuk posisi yang baik.  Sementara truk itu mundur, itu langsung menabrak RTG 11, yang merupakan gantry. Hal ini menyebabkan gear box motor gantry rusak dan wadah CLHU 3698200 / 20 ""bengkok sekitar 30 cm dan lebar 10 cm."
07/04/22;7;April;2022;19;Thursday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"RTG 53 bergerak dari utara ke selatan dari G2 ke G3, tiba di garis kemudi antara G2 dan G3 maju truk eksternal B 9025 UIZ dari timur ke barat yang merawat kontainer ekspor FCIU 8539896 / 20 ""dan ingin menumpuk di blok C3, garis potong pengemudi RTG 53. RTG 53 yang tidak dapat diprediksi menabrak truk. Hal ini menyebabkan peredam gantry motor RTG 53 rusak."
16/04/22;16;April;2022;11;Saturday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;"QCC 09 memuat di kapal MTT Singapore /VOY 2201ON, di Bay 9 Row 01 Tir 02. Sementara hoist kontainer YMMU 1074371/20"" twist lock masih terkunci dan kontainer diangkat lagi, operator menurunkan kembali kontainer, tapi sayangnya corner casting kontainer YMMU 1074371 / 20"" menimpa kontainer CXDU 177739/20"" di sampingnya. Hal itu menyebabkan kontainer CXDU 1777 yang berada di teluk 9 row 1 tir 1 berlubang sekitar 35 cm."
20/04/22;20;April;2022;2;Wednesday;Safety;Near Miss;HT External;< NOMOR ALAT >;Container Yard;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;External;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"QCC 09 memuat di kapal MTT Singapore /VOY 2201ON, di Bay 9 Row 01 Tir 02. Sementara hoist kontainer YMMU 1074371/20"" twist lock masih terkunci dan kontainer diangkat lagi, operator menurunkan kembali kontainer, tapi sayangnya corner casting kontainer YMMU 1074371 / 20"" menimpa kontainer CXDU 177739/20"" di sampingnya. Hal itu menyebabkan kontainer CXDU 1777 yang berada di teluk 9 row 1 tir 1 berlubang sekitar 35 cm."
28/04/22;28;April;2022;20;Thursday;Safety;Near Miss;HT Internal;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"Truk Internal 210 sasis 115 setelah selesai memuat OH/OW TCLU 6060849/40"" dari COSCO COLOMBO Vessel sedang melaju untuk memblokir M5. Di blok N3-O3 ada RTG 34 yang melakukan servis dan di blok N6-O6 ada RTG 12 on idle. Truk internal 210 chassis 115 memaksa masuk di antara RTG 34 dan RTG 12 sehingga kargo OH / OW menabrak RTG 34 di ruang listrik. Itu menyebabkan panel di ruang listrik bengkok."
09/05/22;9;May;2022;8;Monday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Machine;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;"RTG 28 sedang memuat kontainer YMLU 3567624/20"" di blok A4-02-01-04. Ketika operator mulai troli, panjang spreader berada di 20 "". Lalu tiba-tiba spreader memanjang menjadi 40"" dan menyebabkannya mengenai wadah CAIU 7487443/40"" dan HMMU 6464328/40"". Kedua kontainer itu tergores."
09/05/22;9;May;2022;23;Monday;Safety;Dangerous Occurrence;RTGC;< NOMOR ALAT >;Container Yard;Machine;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;RTG 22 sedang melakukan pengiriman untuk memblokir N4.18 ketika operator melihat asap tebal dan percikan api dari mesin. Mesin sudah terbakar ketika operator memperhatikan. Tim keselamatan mengirimkan 2 Truk Pemadam Kebakaran untuk memadamkan api dan tim keamanan membantu mengevakuasi operator. Tidak ada korban jiwa dalam kejadian ini, namun kontainer tersebut digantung setinggi 3 meter.
11/05/22;11;May;2022;5;Wednesday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"QCC 09 sedang memuat di Kapal CTP FORTUNE VOY 245S, ketika kontainer CCLU 5285001/40"" mendarat, salah satu indikator twist lock masih berwarna merah berarti masih menempel pada kontainer tetapi operator masih mengangkat spreader. Akibatnya, kontainer CCLU 5285001/40"" terangkat setinggi 1 meter dan twistlock bengkok karena kejadian itu. kontainer CCLU 5285001/40"" dibumikan."
13/05/22;13;May;2022;6;Friday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;QCC 14 sedang melakukan pembongkaran di Kapal ICON EFFESUS I, ketika kapal bergoyang sehingga kontainer yang dibongkar menabrak kontainer lain selama proses pembongkaran dan penyebar sirip tersangkut di dinding kapal
17/05/22;17;May;2022;21;Tuesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Machine;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"RTG 19 sedang memuat kontainer BMOU 1045887/20"" pada sasis truk eksternal B9402 JH ketika tiba-tiba penyebar tergelincir dan jatuh dari ketinggian sekitar 6 meter. Dudukan mesin headtruck eksternal rusak. Pengemudi tidak terluka dalam insiden tersebut."
27/05/22;27;May;2022;20;Friday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Machine;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"Kami mendapat informasi dari koordinator RTG bahwa RTG 39 mengalami satu insiden. Gandar RTG 39 patah saat gantry dari blok M3 slot 4 ke blok M3 slot 14. Hal ini menyebabkan mesin ram menabrak kontainer UETU 5365641/40"" dan SEGU 6009771/40"""
29/05/22;29;May;2022;18;Sunday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"Kami mendapat informasi dari koordinator RTG bahwa RTG 35 saat membongkar kontainer TEXU 2413050/20"" dan kontainer terangkat sejauh 1 meter, dinding kiri kontainer rusak. Kondisi dinding kiri kontainer itu berkarat dan keropos. Itu menyebabkan material di dalamnya tumpah di halaman dan kontainer dibatalkan."
31/05/22;31;May;2022;10;Tuesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;Ketika RTG 46 sedang mengerjakan gantry dari M3.18 ke M3.16, tiba-tiba external head truck B 9676 UEM yang sedang menunggu pemuatan bergerak maju ke gantry line sehingga sasis head truck eksternal menabrak ram gantry safety RTG. Itu menyebabkan ram gantry pengaman RTG 46 rusak.
31/05/22;31;May;2022;4;Tuesday;Safety;Near Miss;HT External;< NOMOR ALAT >;Container Yard;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;External;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"Kami mendapat informasi dari keamanan bahwa ada insiden yang melibatkan truk kepala eksternal. head truck eksternal B 9326 UIV ingin mengambil reefer kontainer BMOU 9318930/40"" di blok L2, sambil menyesuaikan posisi, sasis truk menabrak reefer kontainer lainnya SEGU 9614544/40"". Hal ini menyebabkan wadah reefer SEGU 9614544/40"" robek sekitar 20 sentimeter di dinding sisi kanan."
07/06/22;7;June;2022;2;Tuesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"RTG 08 dipesan di blok L2 slot 16 ada truk eksternal B9314 yang diparkir di gantry line. RTG 08 ditabrak truk yang merawat kontainer SEGU 9756214/40"". Hal itu menyebabkan gantry safety gear box RTG 08 rusak."
09/06/22;9;June;2022;17;Thursday;Safety;Near Miss;HT External;< NOMOR ALAT >;Container Yard;Human Error;Facility Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;External;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;Truk eksternal B 9627 UEI menabrak pos desahan bea cukai. Truk itu merawat kontainer Flat Track Over height. Itu menyebabkan pos tanda bea cukai rusak
24/06/22;24;June;2022;19;Friday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;"QCC 15 memuat di kapal Hongkong Bridge Voyage 0KR P4E, QCC 15 memuat 2 x 20"", kontainer TCKU 2618318 / 20"" dibuka, tetapi kontainer APZU 3472231/20"" terkunci. Wadah di bawahnya bergesekan dengan kunci. Hal ini menyebabkan terbaliknya kontainer TEMU 2698771/20"" robek sekitar 1 meter."
27/06/22;27;June;2022;9;Monday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;"Internal Truck 84/173 merawat kontainer TTLU 4073444/40"", truk diparkir di blok J3 slot 13, posisi chassis berada di gentry line dimana gantry RTG 05. Hal ini menyebabkan kontainer TTLU penyok 4073444/40"" di dinding kanan, pelindung roda, gantry motor peredam pelindung dan gantry motor seal gear box RTG 05 rusak."
27/06/22;27;June;2022;13;Monday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;Sementara RTG 49 yang bergerak ke blok A3, slot 12 kontainer TTNU 0751695 (OH) tiba-tiba tergores. Kejadian ini tidak membuat wadah pecah. Itu menyebabkan goresan di penutup wadah.
29/06/22;29;June;2022;17;Wednesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Machine;Facility Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;RTG 46 tiba-tiba rantai putus.  Penjepit rantai tergores sisi kanan shuttle bus B7907 TAA yang melintasi blok. Ini menyebabkan rantai RTG 46 putus dan sisi kanan shuttle bus tergores.
01/07/22;1;July;2022;23;Friday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;RTG 48 setelah selesai layanan ingin pindah ke blok JJ, sementara gantry di slot blok 25 itu, RTG 48 menabrak truk kepala eksternal B 9623 UWV yang merawat kontainer TGHU 0028730 / 20 FT yang diparkir dekat dengan jalur RTG.
06/07/22;6;July;2022;22;Wednesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 3 (23:00 - 07:00);< NAMA KORBAN >;< NOMOR CONTAINER >;RTG 05 setelah selesai layanan di blok F1 pindah ke slot F2 06, sementara gantry dari utara ke selatan RTG 05 menabrak truk eksternal B 9876 UIZ membawa kontainer FCIU 7544388 / 40 FT.
06/07/22;6;July;2022;12;Wednesday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;RTG 44 setelah selesai layanan di blok L5, gantry dari selatan ke utara, ketika tiba di blok L5. 04, karena ada air banjir yang cukup tinggi, sehingga tidak terlihat jalurnya dan tanpa sepengetahuan wheel guard RTG 44 menyerempet bantalan kontainer.
07/07/22;7;July;2022;16;Thursday;Safety;Dangerous Occurrence;QCC;< NOMOR ALAT >;Dermaga;Human Error;Injured Person;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;Safety mendapat informasi dari OA (QCC 15), bahwa TKBM terkena twistlock yang jatuh dari bay 26 tier 2.
16/07/22;16;July;2022;17;Saturday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;Machine;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 2 (15:30 - 23:00);< NAMA KORBAN >;< NOMOR CONTAINER >;Selama proses pemuatan UC kontainer ke kapal TONSBERG di bay 58 dan menggunakan QCC18.  Ketika UC kontainer diangkat pada ketinggian -/+ 30 cm pada underlayment UC kontainer (rangka bawah) bengkok dan bengkok.  Ketika hendak kembali memuat UC kontainer lagi, menjadi gagal loading karena UC kontainer tidak stabil, setelah mempertimbangkan beberapa hal, UC kontainer dibatalkan loading karena tidak aman.
18/07/22;18;July;2022;9;Monday;Safety;Near Miss;QCC;< NOMOR ALAT >;Dermaga;Machine;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Pemanent Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;QCC 19 menangani ekspor kontainer di kapal CNC TIGER di teluk 37. Ada 3 kontainer dengan warna berbeda.  Kontainer CMAU 1991336/20 FT (warna biru) digelembungkan sudah ditumpuk di tingkat 2 (landside 5D), sementara operator 19 (Sahelan) ingin ditumpuk kontainer lain di antaranya, dia tidak bisa melakukannya karena kontainer menggelembung. Operator 19 diserahkan kepada Operator QC 20. OA (solo) QC 19 mengatakan kepada Operator 20 bahwa kontainer tersebut robek. Jadi operator QC 20 menempatkan kontainer CMAU 1991336 di dermaga di bawah QC 20 untuk ditambal. Setelah kontainer robek ditambal Operator QC 20 menumpuk kontainer ke tingkat ke-3 (landside 3D) dan melakukan tumpuk lagi. Tiba-tiba OA melihat kontainer CMAU 1991336 bocor.
20/07/22;20;July;2022;14;Wednesday;Safety;Near Miss;HT Internal;< NOMOR ALAT >;Container Yard;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;Internal truck 141/187 membawa kontainer 20 x 20 (combo) WHSU 2906881/20 FT dan WHSU 2193348/20 FT, relokasi dari blok D2 slot 08 ke blok EE slot 08, karena manuver internal truck driver terlalu dekat dengan kontainer stack, sehingga chassis belakang, sisi kanan grazed kontainer CMAU 4801002/40 FT dimana ditumpuk di blok EE slot 04 row 1 tir 1.
21/07/22;21;July;2022;11;Thursday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;RTG 32 setelah kemudi di blok F4/F5, sedangkan gantry itu menyerempet kontainer MSMU 8224678 / 40 FT (Wadah kosong) di mana ditumpuk di slot F5 2 baris 6 tir 2.
22/07/22;22;July;2022;13;Friday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Equipment Reparation;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;RTG 62 gantry dari timur ke barat di blok LL, datang truk internal 175/145 membawa kontainer WHLU 0316957 / 20 FT, kabin truk internal yang diparkir di gantry line. RTG 62 menabrak kabin truk internal.
25/07/22;25;July;2022;21;Monday;Safety;Near Miss;RTGC;< NOMOR ALAT >;Container Yard;Human Error;Container Damage;< NAMA TERLIBAT >;< NAMA PERUSAHAAN >;Contract Employee;< GROUP >;Shift 1 (07:00 - 15:30);< NAMA KORBAN >;< NOMOR CONTAINER >;RTG 30 gantry dari utara ke selatan dari blok F1 ke blok F2, tiba di F2 ada truk eksternal B 9664 PEI yang membawa kontainer TEMU 7695353/40 FT yang diparkir di jalur RTG. Jadi, RTG 30 menabrak sisi belakang sasis.
